"ADM1_NAME","ADM2_NAME","Year","Female_0-19_Population","Female_20-59_Population","Female_60+_Population","Male_0-19_Population","Male_20-59_Population","Male_60+_Population"
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2008,310929,224373,22752,304453,198404,18815
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2009,318935,231380,23524,312467,204488,19409
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2010,327011,238600,24342,320571,210796,20038
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2011,334942,246082,25178,328557,217270,20689
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2012,342862,253720,26051,336551,223833,21367
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2013,350694,261637,26945,344483,230624,22072
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2014,358471,269768,27885,352381,237585,22793
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2015,366159,278130,28851,360208,244712,23550
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2016,373654,286780,29850,367857,252096,24323
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2017,380860,295698,30888,375247,259730,25108
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2018,387775,304811,31948,382355,267545,25915
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2019,394418,314050,33033,389194,275477,26730
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SILTI",2020,400827,323323,34148,395771,283467,27554
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2000,131878,85152,6088,130543,82819,5654
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2001,138245,89501,6393,136798,86780,5912
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2002,144853,94116,6719,143287,90980,6194
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2003,151708,98973,7065,150048,95398,6495
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2004,158887,103950,7437,157165,99920,6813
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2005,166648,108739,7831,164834,104363,7148
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2006,174450,113976,8247,172573,109244,7510
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2007,182346,119673,8703,180430,114560,7893
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2008,190488,125663,9183,188544,120140,8300
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2009,198904,131938,9701,196949,125941,8743
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2010,207618,138537,10254,205656,131964,9211
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2011,216458,145430,10836,214512,138283,9706
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2012,225523,152586,11453,223598,144839,10231
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2013,234772,160101,12105,232871,151710,10787
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2014,244212,167959,12796,242350,158873,11375
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2015,253782,176205,13516,251970,166396,11985
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2016,263484,184848,14274,261726,174243,12625
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2017,273258,193877,15078,271559,182413,13302
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2018,283047,203288,15913,281418,190918,14003
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2019,292881,213025,16792,291303,199714,14731
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","SOUTH OMO",2020,302780,223023,17706,301246,208742,15488
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2000,409696,267865,20705,391780,257631,17963
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2001,419283,274894,21211,400839,263575,18342
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2002,428890,282241,21737,409941,269796,18749
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2003,438569,289768,22290,419157,276175,19181
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2004,448503,297104,22883,428710,282355,19645
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2005,459469,303382,23511,439093,287765,20121
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2006,469742,310387,24188,448910,293937,20625
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2007,479518,318121,24905,458318,300802,21160
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2008,489231,326055,25665,467685,307783,21733
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2009,498924,334158,26455,477052,314865,22330
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2010,508548,342468,27271,486370,322104,22963
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2011,517794,350950,28105,495362,329451,23606
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2012,526885,359418,28963,504207,336774,24276
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2013,535667,368132,29833,512774,344280,24963
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2014,544196,376975,30741,521124,351861,25668
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2015,552404,385983,31675,529187,359513,26388
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2016,560149,395204,32637,536825,367376,27122
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2017,567310,404584,33629,543916,375426,27868
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2018,573863,414078,34628,550431,383536,28617
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2019,579833,423577,35643,556387,391657,29360
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","WOLAYITA",2020,585259,433005,36667,561770,399697,30109
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2000,157261,96028,10838,150031,92343,8035
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2001,164554,100852,11377,156955,96686,8403
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2002,172128,105989,11949,164154,101307,8802
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2003,180013,111400,12564,171665,106179,9227
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2004,188288,116961,13220,179596,111176,9679
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2005,197286,122321,13918,188153,116078,10158
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2006,206352,128193,14662,196815,121489,10670
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2007,215561,134602,15468,205644,127409,11223
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2008,225089,141356,16332,214787,133640,11813
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2009,234975,148480,17260,224279,140155,12451
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2010,245209,156019,18255,234114,146974,13132
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2011,255662,163927,19314,244169,154145,13855
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2012,266434,172163,20443,254543,161610,14624
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2013,277483,180850,21636,265182,169458,15443
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2014,288818,189983,22905,276116,177691,16307
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2015,300395,199592,24246,287296,186361,17220
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2016,312189,209730,25658,298697,195474,18183
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2017,324113,220407,27160,310245,205040,19204
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2018,336156,231606,28733,321909,215062,20270
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2019,348327,243277,30402,333698,225503,21382
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL WEREDA",2020,360673,255348,32160,345639,236295,22553
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2000,19257,12726,1296,18851,12952,1221
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2001,19231,12743,1296,18820,12929,1216
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2002,19194,12763,1295,18782,12911,1214
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2003,19150,12786,1296,18738,12896,1211
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2004,19106,12791,1299,18698,12866,1210
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2005,19088,12748,1303,18680,12795,1209
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2006,19034,12729,1307,18630,12755,1210
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2007,18951,12730,1314,18554,12732,1211
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2008,18858,12733,1321,18466,12712,1213
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2009,18754,12735,1330,18369,12689,1218
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2010,18641,12734,1338,18263,12669,1221
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2011,18507,12730,1345,18141,12646,1225
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2012,18361,12724,1353,18004,12613,1229
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2013,18200,12716,1360,17854,12582,1234
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2014,18027,12704,1368,17692,12547,1238
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2015,17840,12691,1375,17517,12506,1243
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2016,17638,12680,1383,17327,12468,1246
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2017,17415,12662,1391,17115,12431,1249
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2018,17174,12640,1397,16886,12389,1252
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2019,16916,12613,1402,16641,12343,1252
"YEDEBUB BIH?ROCH BIH?RESEBOCH NA HIZBOCH","YEM SPECIAL ZONE",2020,16648,12576,1408,16381,12285,1252
