"year","year_month","admin1","admin2","mean.rainfall","rainfall_lag"
2000,"2000-10","SNNP","Hadiya",102.2798254,158.9109375
2000,"2000-11","SNNP","Hadiya",29.1634105,102.2798254
2000,"2000-12","SNNP","Hadiya",27.1722886,29.1634105
2001,"2001-01","SNNP","Hadiya",12.81777918,NA
2001,"2001-02","SNNP","Hadiya",28.97001953,12.81777918
2001,"2001-03","SNNP","Hadiya",153.1444853,28.97001953
2001,"2001-04","SNNP","Hadiya",100.8090418,153.1444853
2001,"2001-05","SNNP","Hadiya",177.7558134,100.8090418
2001,"2001-06","SNNP","Hadiya",157.9104205,177.7558134
2001,"2001-07","SNNP","Hadiya",178.6149127,157.9104205
2001,"2001-08","SNNP","Hadiya",188.8193015,178.6149127
2001,"2001-09","SNNP","Hadiya",145.8273438,188.8193015
2001,"2001-10","SNNP","Hadiya",97.88679917,145.8273438
2001,"2001-11","SNNP","Hadiya",10.54371553,97.88679917
2001,"2001-12","SNNP","Hadiya",9.262504308,10.54371553
2002,"2002-01","SNNP","Hadiya",46.34029756,NA
2002,"2002-02","SNNP","Hadiya",31.89329044,46.34029756
2002,"2002-03","SNNP","Hadiya",105.6371438,31.89329044
2002,"2002-04","SNNP","Hadiya",86.91813534,105.6371438
2002,"2002-05","SNNP","Hadiya",114.7193704,86.91813534
2002,"2002-06","SNNP","Hadiya",124.1987592,114.7193704
2002,"2002-07","SNNP","Hadiya",149.6310317,124.1987592
2002,"2002-08","SNNP","Hadiya",208.4130055,149.6310317
2002,"2002-09","SNNP","Hadiya",152.1674977,208.4130055
2002,"2002-10","SNNP","Hadiya",26.23726735,152.1674977
2002,"2002-11","SNNP","Hadiya",7.242388557,26.23726735
2002,"2002-12","SNNP","Hadiya",71.81256319,7.242388557
2003,"2003-01","SNNP","Hadiya",35.53323759,NA
2003,"2003-02","SNNP","Hadiya",37.69586972,35.53323759
2003,"2003-03","SNNP","Hadiya",99.86096048,37.69586972
2003,"2003-04","SNNP","Hadiya",161.9085133,99.86096048
2003,"2003-05","SNNP","Hadiya",61.19712776,161.9085133
2003,"2003-06","SNNP","Hadiya",149.3354779,61.19712776
2003,"2003-07","SNNP","Hadiya",185.2190487,149.3354779
2003,"2003-08","SNNP","Hadiya",164.5887178,185.2190487
2003,"2003-09","SNNP","Hadiya",157.9975184,164.5887178
2003,"2003-10","SNNP","Hadiya",23.66441004,157.9975184
2003,"2003-11","SNNP","Hadiya",25.89878217,23.66441004
2003,"2003-12","SNNP","Hadiya",25.40283778,25.89878217
2004,"2004-01","SNNP","Hadiya",77.74918428,NA
2004,"2004-02","SNNP","Hadiya",30.24194623,77.74918428
2004,"2004-03","SNNP","Hadiya",74.23062385,30.24194623
2004,"2004-04","SNNP","Hadiya",148.0659467,74.23062385
2004,"2004-05","SNNP","Hadiya",77.95585363,148.0659467
2004,"2004-06","SNNP","Hadiya",94.54883387,77.95585363
2004,"2004-07","SNNP","Hadiya",165.8173254,94.54883387
2004,"2004-08","SNNP","Hadiya",174.3380515,165.8173254
2004,"2004-09","SNNP","Hadiya",169.9948644,174.3380515
2004,"2004-10","SNNP","Hadiya",83.14396829,169.9948644
2004,"2004-11","SNNP","Hadiya",18.03995864,83.14396829
2004,"2004-12","SNNP","Hadiya",18.53665843,18.03995864
2005,"2005-01","SNNP","Hadiya",31.53215763,NA
2005,"2005-02","SNNP","Hadiya",14.029755,31.53215763
2005,"2005-03","SNNP","Hadiya",109.8157744,14.029755
2005,"2005-04","SNNP","Hadiya",149.4331687,109.8157744
2005,"2005-05","SNNP","Hadiya",180.116119,149.4331687
2005,"2005-06","SNNP","Hadiya",99.233858,180.116119
2005,"2005-07","SNNP","Hadiya",173.3065028,99.233858
2005,"2005-08","SNNP","Hadiya",151.6977022,173.3065028
2005,"2005-09","SNNP","Hadiya",174.71875,151.6977022
2005,"2005-10","SNNP","Hadiya",70.54098116,174.71875
2005,"2005-11","SNNP","Hadiya",35.06480928,70.54098116
2005,"2005-12","SNNP","Hadiya",5.844409898,35.06480928
2006,"2006-01","SNNP","Hadiya",15.52646054,NA
2006,"2006-02","SNNP","Hadiya",40.86215246,15.52646054
2006,"2006-03","SNNP","Hadiya",132.3736903,40.86215246
2006,"2006-04","SNNP","Hadiya",136.7930377,132.3736903
2006,"2006-05","SNNP","Hadiya",104.0670496,136.7930377
2006,"2006-06","SNNP","Hadiya",153.4430951,104.0670496
2006,"2006-07","SNNP","Hadiya",191.7477711,153.4430951
2006,"2006-08","SNNP","Hadiya",211.8204044,191.7477711
2006,"2006-09","SNNP","Hadiya",114.2117188,211.8204044
2006,"2006-10","SNNP","Hadiya",102.2644646,114.2117188
2006,"2006-11","SNNP","Hadiya",16.60184685,102.2644646
2006,"2006-12","SNNP","Hadiya",24.42950942,16.60184685
2007,"2007-01","SNNP","Hadiya",34.8419807,NA
2007,"2007-02","SNNP","Hadiya",69.17134076,34.8419807
2007,"2007-03","SNNP","Hadiya",90.41757238,69.17134076
2007,"2007-04","SNNP","Hadiya",100.6760915,90.41757238
2007,"2007-05","SNNP","Hadiya",139.1726563,100.6760915
2007,"2007-06","SNNP","Hadiya",152.1098116,139.1726563
2007,"2007-07","SNNP","Hadiya",212.9275735,152.1098116
2007,"2007-08","SNNP","Hadiya",151.2211627,212.9275735
2007,"2007-09","SNNP","Hadiya",220.7904412,151.2211627
2007,"2007-10","SNNP","Hadiya",46.9613511,220.7904412
2007,"2007-11","SNNP","Hadiya",7.965630744,46.9613511
2007,"2007-12","SNNP","Hadiya",5.625538545,7.965630744
2008,"2008-01","SNNP","Hadiya",10.17949793,NA
2008,"2008-02","SNNP","Hadiya",12.8892176,10.17949793
2008,"2008-03","SNNP","Hadiya",29.89408318,12.8892176
2008,"2008-04","SNNP","Hadiya",87.43426011,29.89408318
2008,"2008-05","SNNP","Hadiya",163.421921,87.43426011
2008,"2008-06","SNNP","Hadiya",144.5242532,163.421921
2008,"2008-07","SNNP","Hadiya",212.8212316,144.5242532
2008,"2008-08","SNNP","Hadiya",169.8733226,212.8212316
2008,"2008-09","SNNP","Hadiya",159.6683134,169.8733226
2008,"2008-10","SNNP","Hadiya",86.55826057,159.6683134
2008,"2008-11","SNNP","Hadiya",71.31793428,86.55826057
2008,"2008-12","SNNP","Hadiya",6.986519129,71.31793428
2009,"2009-01","SNNP","Hadiya",36.67965878,NA
2009,"2009-02","SNNP","Hadiya",18.23447266,36.67965878
2009,"2009-03","SNNP","Hadiya",62.55618107,18.23447266
2009,"2009-04","SNNP","Hadiya",81.94851792,62.55618107
2009,"2009-05","SNNP","Hadiya",82.71784812,81.94851792
2009,"2009-06","SNNP","Hadiya",119.5632927,82.71784812
2009,"2009-07","SNNP","Hadiya",167.557261,119.5632927
2009,"2009-08","SNNP","Hadiya",161.4797909,167.557261
2009,"2009-09","SNNP","Hadiya",100.3124311,161.4797909
2009,"2009-10","SNNP","Hadiya",119.4931526,100.3124311
2009,"2009-11","SNNP","Hadiya",17.90010053,119.4931526
2009,"2009-12","SNNP","Hadiya",59.1928596,17.90010053
2010,"2010-01","SNNP","Hadiya",28.96661305,NA
2010,"2010-02","SNNP","Hadiya",63.64780561,28.96661305
2010,"2010-03","SNNP","Hadiya",122.4247472,63.64780561
2010,"2010-04","SNNP","Hadiya",132.9745634,122.4247472
2010,"2010-05","SNNP","Hadiya",167.0065487,132.9745634
2010,"2010-06","SNNP","Hadiya",137.0941406,167.0065487
2010,"2010-07","SNNP","Hadiya",179.2689798,137.0941406
2010,"2010-08","SNNP","Hadiya",150.6939568,179.2689798
2010,"2010-09","SNNP","Hadiya",182.7911535,150.6939568
2010,"2010-10","SNNP","Hadiya",26.83297335,182.7911535
2010,"2010-11","SNNP","Hadiya",21.06487965,26.83297335
2010,"2010-12","SNNP","Hadiya",17.37280561,21.06487965
2011,"2011-01","SNNP","Hadiya",14.22293629,NA
2011,"2011-02","SNNP","Hadiya",19.54602482,14.22293629
2011,"2011-03","SNNP","Hadiya",50.36457376,19.54602482
2011,"2011-04","SNNP","Hadiya",92.20828929,50.36457376
2011,"2011-05","SNNP","Hadiya",205.0420496,92.20828929
2011,"2011-06","SNNP","Hadiya",115.3618911,205.0420496
2011,"2011-07","SNNP","Hadiya",171.8393612,115.3618911
2011,"2011-08","SNNP","Hadiya",195.498943,171.8393612
2011,"2011-09","SNNP","Hadiya",150.5903263,195.498943
2011,"2011-10","SNNP","Hadiya",23.50422507,150.5903263
2011,"2011-11","SNNP","Hadiya",63.04192325,23.50422507
2011,"2011-12","SNNP","Hadiya",6.182295496,63.04192325
2012,"2012-01","SNNP","Hadiya",9.106640625,NA
2012,"2012-02","SNNP","Hadiya",9.054541016,9.106640625
2012,"2012-03","SNNP","Hadiya",43.57094439,9.054541016
2012,"2012-04","SNNP","Hadiya",150.0268842,43.57094439
2012,"2012-05","SNNP","Hadiya",70.72846967,150.0268842
2012,"2012-06","SNNP","Hadiya",145.6390855,70.72846967
2012,"2012-07","SNNP","Hadiya",229.8767004,145.6390855
2012,"2012-08","SNNP","Hadiya",146.454653,229.8767004
2012,"2012-09","SNNP","Hadiya",203.7998162,146.454653
2012,"2012-10","SNNP","Hadiya",33.54207548,203.7998162
2012,"2012-11","SNNP","Hadiya",21.76427505,33.54207548
2012,"2012-12","SNNP","Hadiya",13.2858025,21.76427505
2013,"2013-01","SNNP","Hadiya",22.29466337,NA
2013,"2013-02","SNNP","Hadiya",18.24549776,22.29466337
2013,"2013-03","SNNP","Hadiya",96.42528722,18.24549776
2013,"2013-04","SNNP","Hadiya",161.7627987,96.42528722
2013,"2013-05","SNNP","Hadiya",131.4449449,161.7627987
2013,"2013-06","SNNP","Hadiya",172.2388672,131.4449449
2013,"2013-07","SNNP","Hadiya",217.463511,172.2388672
2013,"2013-08","SNNP","Hadiya",216.9160846,217.463511
2013,"2013-09","SNNP","Hadiya",170.1774472,216.9160846
2013,"2013-10","SNNP","Hadiya",124.7329504,170.1774472
2013,"2013-11","SNNP","Hadiya",29.99919864,124.7329504
2013,"2013-12","SNNP","Hadiya",5.332368739,29.99919864
2014,"2014-01","SNNP","Hadiya",19.04004337,NA
2014,"2014-02","SNNP","Hadiya",49.62639017,19.04004337
2014,"2014-03","SNNP","Hadiya",120.7882813,49.62639017
2014,"2014-04","SNNP","Hadiya",151.9516314,120.7882813
2014,"2014-05","SNNP","Hadiya",227.6626379,151.9516314
2014,"2014-06","SNNP","Hadiya",82.99525506,227.6626379
2014,"2014-07","SNNP","Hadiya",147.2332146,82.99525506
2014,"2014-08","SNNP","Hadiya",233.3173713,147.2332146
2014,"2014-09","SNNP","Hadiya",191.9538258,233.3173713
2014,"2014-10","SNNP","Hadiya",151.2268153,191.9538258
2014,"2014-11","SNNP","Hadiya",15.67938304,151.2268153
2014,"2014-12","SNNP","Hadiya",17.51579733,15.67938304
2015,"2015-01","SNNP","Hadiya",26.19445657,NA
2015,"2015-02","SNNP","Hadiya",25.10887523,26.19445657
2015,"2015-03","SNNP","Hadiya",86.94457721,25.10887523
2015,"2015-04","SNNP","Hadiya",85.11618796,86.94457721
2015,"2015-05","SNNP","Hadiya",133.1265051,85.11618796
2015,"2015-06","SNNP","Hadiya",140.6863051,133.1265051
2015,"2015-07","SNNP","Hadiya",134.5890395,140.6863051
2015,"2015-08","SNNP","Hadiya",151.1094899,134.5890395
2015,"2015-09","SNNP","Hadiya",147.6115349,151.1094899
2015,"2015-10","SNNP","Hadiya",60.59698415,147.6115349
2015,"2015-11","SNNP","Hadiya",28.52833755,60.59698415
2015,"2015-12","SNNP","Hadiya",20.4145278,28.52833755
2016,"2016-01","SNNP","Hadiya",29.79846909,NA
2016,"2016-02","SNNP","Hadiya",31.49339959,29.79846909
2016,"2016-03","SNNP","Hadiya",59.86016774,31.49339959
2016,"2016-04","SNNP","Hadiya",171.130193,59.86016774
2016,"2016-05","SNNP","Hadiya",196.2923254,171.130193
2016,"2016-06","SNNP","Hadiya",121.6519761,196.2923254
2016,"2016-07","SNNP","Hadiya",131.2237822,121.6519761
2016,"2016-08","SNNP","Hadiya",134.3228745,131.2237822
2016,"2016-09","SNNP","Hadiya",124.805193,134.3228745
2016,"2016-10","SNNP","Hadiya",117.3424173,124.805193
2016,"2016-11","SNNP","Hadiya",31.08772978,117.3424173
2016,"2016-12","SNNP","Hadiya",11.97067081,31.08772978
2017,"2017-01","SNNP","Hadiya",8.207702637,NA
2017,"2017-02","SNNP","Hadiya",66.87961282,8.207702637
2017,"2017-03","SNNP","Hadiya",88.85971392,66.87961282
2017,"2017-04","SNNP","Hadiya",65.25076976,88.85971392
2017,"2017-05","SNNP","Hadiya",157.9071921,65.25076976
2017,"2017-06","SNNP","Hadiya",111.5731273,157.9071921
2017,"2017-07","SNNP","Hadiya",164.1240924,111.5731273
2017,"2017-08","SNNP","Hadiya",184.0481388,164.1240924
2017,"2017-09","SNNP","Hadiya",230.8688419,184.0481388
2017,"2017-10","SNNP","Hadiya",104.4008732,230.8688419
2017,"2017-11","SNNP","Hadiya",17.74970703,104.4008732
2017,"2017-12","SNNP","Hadiya",5.625402832,17.74970703
2018,"2018-01","SNNP","Hadiya",8.700955739,NA
2018,"2018-02","SNNP","Hadiya",89.69196921,8.700955739
2018,"2018-03","SNNP","Hadiya",77.98223805,89.69196921
2018,"2018-04","SNNP","Hadiya",228.5221967,77.98223805
2018,"2018-05","SNNP","Hadiya",175.8102137,228.5221967
2018,"2018-06","SNNP","Hadiya",153.2842946,175.8102137
2018,"2018-07","SNNP","Hadiya",98.82372472,153.2842946
2018,"2018-08","SNNP","Hadiya",194.5044118,98.82372472
2018,"2018-09","SNNP","Hadiya",140.0444278,194.5044118
2018,"2018-10","SNNP","Hadiya",83.09773667,140.0444278
2018,"2018-11","SNNP","Hadiya",72.84494485,83.09773667
2018,"2018-12","SNNP","Hadiya",6.106208352,72.84494485
2019,"2019-01","SNNP","Hadiya",8.477988568,NA
2019,"2019-02","SNNP","Hadiya",27.33519072,8.477988568
2019,"2019-03","SNNP","Hadiya",74.89559972,27.33519072
2019,"2019-04","SNNP","Hadiya",214.2877298,74.89559972
2019,"2019-05","SNNP","Hadiya",191.1373621,214.2877298
2019,"2019-06","SNNP","Hadiya",150.4914637,191.1373621
2019,"2019-07","SNNP","Hadiya",186.9737592,150.4914637
2019,"2019-08","SNNP","Hadiya",248.867693,186.9737592
2019,"2019-09","SNNP","Hadiya",163.2053309,248.867693
2019,"2019-10","SNNP","Hadiya",126.2903263,163.2053309
2019,"2019-11","SNNP","Hadiya",65.48795956,126.2903263
2019,"2019-12","SNNP","Hadiya",14.96860208,65.48795956
1981,"1981-01","SNNP","Kefa",11.61133158,NA
1981,"1981-02","SNNP","Kefa",25.82567438,11.61133158
1981,"1981-03","SNNP","Kefa",212.6513303,25.82567438
1981,"1981-04","SNNP","Kefa",147.8764648,212.6513303
1981,"1981-05","SNNP","Kefa",188.3910304,147.8764648
1981,"1981-06","SNNP","Kefa",132.0595887,188.3910304
1981,"1981-07","SNNP","Kefa",192.2393315,132.0595887
1981,"1981-08","SNNP","Kefa",176.3272406,192.2393315
1981,"1981-09","SNNP","Kefa",196.51264,176.3272406
1981,"1981-10","SNNP","Kefa",100.7004072,196.51264
1981,"1981-11","SNNP","Kefa",85.19137861,100.7004072
1981,"1981-12","SNNP","Kefa",20.62274746,85.19137861
1982,"1982-01","SNNP","Kefa",88.99665573,NA
1982,"1982-02","SNNP","Kefa",48.4022332,88.99665573
1982,"1982-03","SNNP","Kefa",80.41132628,48.4022332
1982,"1982-04","SNNP","Kefa",175.4200693,80.41132628
1982,"1982-05","SNNP","Kefa",222.7717423,175.4200693
1982,"1982-06","SNNP","Kefa",176.8979953,222.7717423
1982,"1982-07","SNNP","Kefa",149.3211324,176.8979953
1982,"1982-08","SNNP","Kefa",212.9571787,149.3211324
1982,"1982-09","SNNP","Kefa",168.8768978,212.9571787
1982,"1982-10","SNNP","Kefa",157.1298275,168.8768978
1982,"1982-11","SNNP","Kefa",174.2522664,157.1298275
1982,"1982-12","SNNP","Kefa",52.62561726,174.2522664
1983,"1983-01","SNNP","Kefa",25.06730911,NA
1983,"1983-02","SNNP","Kefa",54.19098246,25.06730911
1983,"1983-03","SNNP","Kefa",106.898198,54.19098246
1983,"1983-04","SNNP","Kefa",146.9189269,106.898198
1983,"1983-05","SNNP","Kefa",264.2420032,146.9189269
1983,"1983-06","SNNP","Kefa",175.111844,264.2420032
1983,"1983-07","SNNP","Kefa",192.3591539,175.111844
1983,"1983-08","SNNP","Kefa",238.6269163,192.3591539
1983,"1983-09","SNNP","Kefa",220.9940669,238.6269163
1983,"1983-10","SNNP","Kefa",164.7544222,220.9940669
1983,"1983-11","SNNP","Kefa",96.77483785,164.7544222
1983,"1983-12","SNNP","Kefa",14.88814789,96.77483785
1984,"1984-01","SNNP","Kefa",15.58655476,NA
1984,"1984-02","SNNP","Kefa",18.94806714,15.58655476
1984,"1984-03","SNNP","Kefa",82.52844929,18.94806714
1984,"1984-04","SNNP","Kefa",172.1657208,82.52844929
1984,"1984-05","SNNP","Kefa",201.0543558,172.1657208
1984,"1984-06","SNNP","Kefa",193.7355727,201.0543558
1984,"1984-07","SNNP","Kefa",201.7400685,193.7355727
1984,"1984-08","SNNP","Kefa",170.7423349,201.7400685
1984,"1984-09","SNNP","Kefa",197.9863097,170.7423349
1984,"1984-10","SNNP","Kefa",51.10754164,197.9863097
1984,"1984-11","SNNP","Kefa",196.8419074,51.10754164
1984,"1984-12","SNNP","Kefa",62.42519163,196.8419074
1985,"1985-01","SNNP","Kefa",29.06741506,NA
1985,"1985-02","SNNP","Kefa",27.41529472,29.06741506
1985,"1985-03","SNNP","Kefa",135.9417287,27.41529472
1985,"1985-04","SNNP","Kefa",238.2550855,135.9417287
1985,"1985-05","SNNP","Kefa",263.4019937,238.2550855
1985,"1985-06","SNNP","Kefa",150.3215931,263.4019937
1985,"1985-07","SNNP","Kefa",227.3576983,150.3215931
1985,"1985-08","SNNP","Kefa",165.2222877,227.3576983
1985,"1985-09","SNNP","Kefa",180.74801,165.2222877
1985,"1985-10","SNNP","Kefa",90.43276459,180.74801
1985,"1985-11","SNNP","Kefa",75.33627838,90.43276459
1985,"1985-12","SNNP","Kefa",23.31191498,75.33627838
1986,"1986-01","SNNP","Kefa",16.79674947,NA
1986,"1986-02","SNNP","Kefa",49.2064969,16.79674947
1986,"1986-03","SNNP","Kefa",103.4105524,49.2064969
1986,"1986-04","SNNP","Kefa",162.6832068,103.4105524
1986,"1986-05","SNNP","Kefa",193.9122199,162.6832068
1986,"1986-06","SNNP","Kefa",243.4235886,193.9122199
1986,"1986-07","SNNP","Kefa",194.4076504,243.4235886
1986,"1986-08","SNNP","Kefa",181.002119,194.4076504
1986,"1986-09","SNNP","Kefa",167.0776091,181.002119
1986,"1986-10","SNNP","Kefa",116.7993625,167.0776091
1986,"1986-11","SNNP","Kefa",50.49116487,116.7993625
1986,"1986-12","SNNP","Kefa",58.59701596,50.49116487
1987,"1987-01","SNNP","Kefa",35.59706202,NA
1987,"1987-02","SNNP","Kefa",65.89117777,35.59706202
1987,"1987-03","SNNP","Kefa",156.1077535,65.89117777
1987,"1987-04","SNNP","Kefa",140.4710256,156.1077535
1987,"1987-05","SNNP","Kefa",249.5567512,140.4710256
1987,"1987-06","SNNP","Kefa",163.4020121,249.5567512
1987,"1987-07","SNNP","Kefa",203.7899469,163.4020121
1987,"1987-08","SNNP","Kefa",182.2664542,203.7899469
1987,"1987-09","SNNP","Kefa",176.5822892,182.2664542
1987,"1987-10","SNNP","Kefa",168.1050081,176.5822892
1987,"1987-11","SNNP","Kefa",62.2151662,168.1050081
1987,"1987-12","SNNP","Kefa",37.78700112,62.2151662
1988,"1988-01","SNNP","Kefa",67.75033166,NA
1988,"1988-02","SNNP","Kefa",64.02697524,67.75033166
1988,"1988-03","SNNP","Kefa",63.22409346,64.02697524
1988,"1988-04","SNNP","Kefa",116.9888709,63.22409346
1988,"1988-05","SNNP","Kefa",194.5819391,116.9888709
1988,"1988-06","SNNP","Kefa",162.5642136,194.5819391
1988,"1988-07","SNNP","Kefa",215.3316259,162.5642136
1988,"1988-08","SNNP","Kefa",259.8364903,215.3316259
1988,"1988-09","SNNP","Kefa",249.0091023,259.8364903
1988,"1988-10","SNNP","Kefa",206.8885982,249.0091023
1988,"1988-11","SNNP","Kefa",30.01682728,206.8885982
1988,"1988-12","SNNP","Kefa",13.57180844,30.01682728
1989,"1989-01","SNNP","Kefa",31.74688145,NA
1989,"1989-02","SNNP","Kefa",51.73510282,31.74688145
1989,"1989-03","SNNP","Kefa",149.1673239,51.73510282
1989,"1989-04","SNNP","Kefa",159.3160746,149.1673239
1989,"1989-05","SNNP","Kefa",160.4698924,159.3160746
1989,"1989-06","SNNP","Kefa",154.7440853,160.4698924
1989,"1989-07","SNNP","Kefa",217.7503317,154.7440853
1989,"1989-08","SNNP","Kefa",231.1966023,217.7503317
1989,"1989-09","SNNP","Kefa",221.1243735,231.1966023
1989,"1989-10","SNNP","Kefa",152.5204157,221.1243735
1989,"1989-11","SNNP","Kefa",74.07362913,152.5204157
1989,"1989-12","SNNP","Kefa",161.3529813,74.07362913
1990,"1990-01","SNNP","Kefa",43.27685547,NA
1990,"1990-02","SNNP","Kefa",94.28852815,43.27685547
1990,"1990-03","SNNP","Kefa",186.4556309,94.28852815
1990,"1990-04","SNNP","Kefa",170.5114976,186.4556309
1990,"1990-05","SNNP","Kefa",226.1415094,170.5114976
1990,"1990-06","SNNP","Kefa",223.9941038,226.1415094
1990,"1990-07","SNNP","Kefa",205.3291568,223.9941038
1990,"1990-08","SNNP","Kefa",256.3702277,205.3291568
1990,"1990-09","SNNP","Kefa",219.0467276,256.3702277
1990,"1990-10","SNNP","Kefa",123.8975899,219.0467276
1990,"1990-11","SNNP","Kefa",96.35360775,123.8975899
1990,"1990-12","SNNP","Kefa",40.7307175,96.35360775
1991,"1991-01","SNNP","Kefa",72.50433465,NA
1991,"1991-02","SNNP","Kefa",75.37155439,72.50433465
1991,"1991-03","SNNP","Kefa",124.3648751,75.37155439
1991,"1991-04","SNNP","Kefa",203.0224425,124.3648751
1991,"1991-05","SNNP","Kefa",206.4232754,203.0224425
1991,"1991-06","SNNP","Kefa",210.3056641,206.4232754
1991,"1991-07","SNNP","Kefa",191.5681935,210.3056641
1991,"1991-08","SNNP","Kefa",202.8231869,191.5681935
1991,"1991-09","SNNP","Kefa",177.6773474,202.8231869
1991,"1991-10","SNNP","Kefa",103.5186284,177.6773474
1991,"1991-11","SNNP","Kefa",59.97129275,103.5186284
1991,"1991-12","SNNP","Kefa",59.06277639,59.97129275
1992,"1992-01","SNNP","Kefa",52.85605837,NA
1992,"1992-02","SNNP","Kefa",59.64933115,52.85605837
1992,"1992-03","SNNP","Kefa",111.5851728,59.64933115
1992,"1992-04","SNNP","Kefa",187.5639004,111.5851728
1992,"1992-05","SNNP","Kefa",191.7564674,187.5639004
1992,"1992-06","SNNP","Kefa",231.5734264,191.7564674
1992,"1992-07","SNNP","Kefa",211.3935363,231.5734264
1992,"1992-08","SNNP","Kefa",232.633918,211.3935363
1992,"1992-09","SNNP","Kefa",158.6077351,232.633918
1992,"1992-10","SNNP","Kefa",169.7557672,158.6077351
1992,"1992-11","SNNP","Kefa",94.32187869,169.7557672
1992,"1992-12","SNNP","Kefa",55.88435105,94.32187869
1993,"1993-01","SNNP","Kefa",89.2758052,NA
1993,"1993-02","SNNP","Kefa",103.1733491,89.2758052
1993,"1993-03","SNNP","Kefa",136.1818802,103.1733491
1993,"1993-04","SNNP","Kefa",208.7882333,136.1818802
1993,"1993-05","SNNP","Kefa",178.2566885,208.7882333
1993,"1993-06","SNNP","Kefa",177.4544148,178.2566885
1993,"1993-07","SNNP","Kefa",179.7959906,177.4544148
1993,"1993-08","SNNP","Kefa",212.7853221,179.7959906
1993,"1993-09","SNNP","Kefa",136.2844745,212.7853221
1993,"1993-10","SNNP","Kefa",155.4404481,136.2844745
1993,"1993-11","SNNP","Kefa",52.10920917,155.4404481
1993,"1993-12","SNNP","Kefa",16.92589641,52.10920917
1994,"1994-01","SNNP","Kefa",19.14737802,NA
1994,"1994-02","SNNP","Kefa",30.02389354,19.14737802
1994,"1994-03","SNNP","Kefa",97.35043853,30.02389354
1994,"1994-04","SNNP","Kefa",208.5863613,97.35043853
1994,"1994-05","SNNP","Kefa",257.3620652,208.5863613
1994,"1994-06","SNNP","Kefa",220.8132002,257.3620652
1994,"1994-07","SNNP","Kefa",250.4988576,220.8132002
1994,"1994-08","SNNP","Kefa",182.0259434,250.4988576
1994,"1994-09","SNNP","Kefa",136.1712946,182.0259434
1994,"1994-10","SNNP","Kefa",100.2342184,136.1712946
1994,"1994-11","SNNP","Kefa",144.2712172,100.2342184
1994,"1994-12","SNNP","Kefa",35.31498747,144.2712172
1995,"1995-01","SNNP","Kefa",14.47413952,NA
1995,"1995-02","SNNP","Kefa",60.44326725,14.47413952
1995,"1995-03","SNNP","Kefa",165.8836601,60.44326725
1995,"1995-04","SNNP","Kefa",195.6387824,165.8836601
1995,"1995-05","SNNP","Kefa",185.3588959,195.6387824
1995,"1995-06","SNNP","Kefa",164.4624853,185.3588959
1995,"1995-07","SNNP","Kefa",177.9180609,164.4624853
1995,"1995-08","SNNP","Kefa",197.6830778,177.9180609
1995,"1995-09","SNNP","Kefa",175.8520416,197.6830778
1995,"1995-10","SNNP","Kefa",121.222214,175.8520416
1995,"1995-11","SNNP","Kefa",61.15016952,121.222214
1995,"1995-12","SNNP","Kefa",111.7202148,61.15016952
1996,"1996-01","SNNP","Kefa",81.76595666,NA
1996,"1996-02","SNNP","Kefa",64.85970206,81.76595666
1996,"1996-03","SNNP","Kefa",202.7262861,64.85970206
1996,"1996-04","SNNP","Kefa",236.4696529,202.7262861
1996,"1996-05","SNNP","Kefa",229.8972398,236.4696529
1996,"1996-06","SNNP","Kefa",168.7211822,229.8972398
1996,"1996-07","SNNP","Kefa",212.5661483,168.7211822
1996,"1996-08","SNNP","Kefa",165.4841907,212.5661483
1996,"1996-09","SNNP","Kefa",202.0948555,165.4841907
1996,"1996-10","SNNP","Kefa",108.5749926,202.0948555
1996,"1996-11","SNNP","Kefa",66.28080318,108.5749926
1996,"1996-12","SNNP","Kefa",30.95309736,66.28080318
1997,"1997-01","SNNP","Kefa",58.56107201,NA
1997,"1997-02","SNNP","Kefa",11.02695911,58.56107201
1997,"1997-03","SNNP","Kefa",94.82336195,11.02695911
1997,"1997-04","SNNP","Kefa",226.6002727,94.82336195
1997,"1997-05","SNNP","Kefa",173.4510982,226.6002727
1997,"1997-06","SNNP","Kefa",189.558778,173.4510982
1997,"1997-07","SNNP","Kefa",133.9996683,189.558778
1997,"1997-08","SNNP","Kefa",174.0198629,133.9996683
1997,"1997-09","SNNP","Kefa",152.7196436,174.0198629
1997,"1997-10","SNNP","Kefa",339.6580926,152.7196436
1997,"1997-11","SNNP","Kefa",262.5110923,339.6580926
1997,"1997-12","SNNP","Kefa",109.897811,262.5110923
1998,"1998-01","SNNP","Kefa",100.0725052,NA
1998,"1998-02","SNNP","Kefa",45.42369915,100.0725052
1998,"1998-03","SNNP","Kefa",140.8827756,45.42369915
1998,"1998-04","SNNP","Kefa",151.3558925,140.8827756
1998,"1998-05","SNNP","Kefa",195.6004385,151.3558925
1998,"1998-06","SNNP","Kefa",229.5943765,195.6004385
1998,"1998-07","SNNP","Kefa",232.6717092,229.5943765
1998,"1998-08","SNNP","Kefa",233.4542305,232.6717092
1998,"1998-09","SNNP","Kefa",172.2504606,233.4542305
1998,"1998-10","SNNP","Kefa",183.0453457,172.2504606
1998,"1998-11","SNNP","Kefa",46.48361033,183.0453457
1998,"1998-12","SNNP","Kefa",12.60926445,46.48361033
1999,"1999-01","SNNP","Kefa",29.54605506,NA
